IE_XML_ID;IE_NAME
5672;душевая кабина ER4517TP-C3 1700*800*2200 высокий поддон, светлое стекло
5673;душевая кабина ER4517TP-C4 1700*800*2200 высокий поддон, тонированное стекло
5674;Душевой уголок ERLIT ER0512TL-C3 1200*800*1950
5675;Душевой уголок ERLIT ER0512TL-C4 1200*800*1950 (СЕРЫЙ ПОДДОН)
5676;Душевой уголок ERLIT ER0512TR-C3 1200*800*1950
5677;Душевой уголок ERLIT ER0512TR-C4 1200*800*1950 (СЕРЫЙ ПОДДОН)
5678;"TOPLINE Z 90VG Дверь открывание "" книжка "" 2х секц.,открывание левое , правое. Толщина стекла 6мм ; 900*1900мм"
5679;RESPECT 12X  2х секционная раздвижная  дверь 1190*1900
5680;RESPECT 14X  2х секционная раздвижная  дверь 1390*2000 ст6мм
5681;TOPLINE D 14PX Раздвижная 2х секц.дверь толщ.8мм
5682;"TOPLINE D 15PX Раздвижная 2х секц.дверь,открывание левое , правое. Толщина стекла 8мм ; 1500*2000мм"
5683;"TOPLINE Z 10CG Душевое ограждение толщ.стекла 6мм ; 1000*1000*1900мм"
5684;TOPLINE Z 10FG Душевое огражд.толщ.стекла 6мм 100*1900мм
5685;"TOPLINE Z 90 CG Душевое ограждение толщ.стекла 6мм ; 900*1900мм"
5686;"TOPLINE Z 90FG Душевое ограждение толщ.стекла 6мм ; 900*1900мм"
5687;Тумба Water World 2 двери, 500, Орхидея,с раковиной  Santec (Канны), Ясень жемчужный)
5693;Унитаз-компакт CERSANIT CITY NEW CLEAN ON 011 3/5 дюр.slim
5694;CERSANIT CITY NEW CLEAN ON (подвесной унитаз +инсталляция LINK PRO с кнопкой INTERA белая стекло)
5698;Унитаз-компакт CERSANIT JUST 031
5699;Унитаз-компакт CERSANIT NATURE NEW CLEAN ON 011
5700;Унитаз-компакт CERSANIT PARVA NEW CLEAN ON 011
5702;Ванна Kolpa San ELEKTRA 190x90
5703;Ванна Kolpa San ELEKTRA 180x80 см
5704;Ванна Kolpa San ARMIDA 180x80
5705;Ванна Kolpa San STRING 170x75
5706;Ванна Kolpa-San Tamia 160x70 см
5721;Jacob Delafon Ola EXUA112-00 Раковина накладная 101, белая 
5722;Jacob Delafon Ola EXTA112-00 Раковина накладная 81, белая 
5723;Jacob Delafon Ola EXSA112-00 Раковина накладная 61, белая 
5724;Jacob Delafon Struktura Раковина подвесная 60, белая 
5727;Ванна стальная ВИЗ Donna Vanna, 130*70 см
5728;Ванна стальная ВИЗ Donna Vanna, 150*70 см
5729;Ванна стальная ВИЗ Donna Vanna, 170*70 см
5730;Унитаз подвесной Laufen Pro New с сидением дюропласт SOFT CLOSE
5731;Каменная ванна Эстет ВЕНЕЦИЯ 1700Х800 левая/правая. Под заказ.
5732;Каменная ванна Эстет ГРАЦИЯ 1700Х940 левая/правая. Под заказ.
5733;Каменная ванна Эстет ГРАЦИЯ на кованной подставке 1700Х940 левая/правая. Под заказ.
5734;Каменная ванна Эстет АЛЬФА 170х75. Под заказ.
5735;Каменная ванна Эстет АЛЬФА 180х80. Под заказ.
5736;Каменная ванна Эстет АСТРА 170х80. Под заказ.
5737;Каменная ванна Эстет АСТРА на кованной подставке170х80. Под заказ
5738;Каменная ванна Эстет БЕТА 170х80. Под заказ.
5739;Каменная ванна Эстет ДЕЛЬТА 150х70. Под заказ.
5740;Каменная ванна Эстет ДЕЛЬТА 150х70 на кованной подставке. Под заказ.
5741;аменная ванна Эстет ДЕЛЬТА 150х75. Под заказ.
5742;Каменная ванна Эстет ДЕЛЬТА 150х75 на кованной подставке. Под заказ.
5743;Каменная ванна Эстет ДЕЛЬТА 160х70. Под заказ.
5744;Каменная ванна Эстет ДЕЛЬТА 160х70 на кованной подставке. Под заказ.
5745;Каменная ванна Эстет ДЕЛЬТА 170х70. Под заказ.
5746;Каменная ванна Эстет ДЕЛЬТА 170х70 на кованной подставке. Под заказ.
5747;Каменная ванна Эстет ДЕЛЬТА 170х75. Под заказ.
5748;Каменная ванна Эстет ДЕЛЬТА 170х75 на кованной подставке. Под заказ.
5749;Каменная ванна Эстет ДЕЛЬТА 170х80. Под заказ.
5750;Каменная ванна Эстет ДЕЛЬТА 170х80 на кованной подставке. Под заказ.
5751;Каменная ванна Эстет ДЕЛЬТА 180х80. Под заказ.
5752;Каменная ванна Эстет ДЕЛЬТА 180х80 на кованной подставке. Под заказ.
5753;Каменная ванна Эстет ДЕЛЬТА 190х90. Под заказ.
5754;Каменная ванна Эстет ДЕЛЬТА 190х90 на кованной подставкеэ. Под заказ.
5755;Каменная ванна Эстет КАМЕЛИЯ 180х75 на деревянной подставке. Под заказ.
5756;Каменная ванна Эстет ЛАУРА 170х70. Под заказ.
5757;Каменная ванна Эстет ЧЕСТЕР 170х75. Под заказ.
5758;Каменная ванна Эстет БОСТОН на чугунных ножках 180х74. Под заказ.
5759;Каменная ванна Эстет БОСТОН на кованной подставке 180х74. Под заказ.
5760;Каменная ванна Эстет БОСТОН на подиуме 180х74. Под заказ.
5761;Каменная ванна Эстет ЛИОН 174х80. Под заказ.
5762;Каменная ванна Эстет ЛИОН на кованной подставке 174х80. Под заказ.
5763;Каменная ванна Эстет ЛИРА 170х80. Под заказ.
5764;Каменная ванна Эстет МАРСЕЛЬ на каменных ножках 170х80. Под заказ.
5765;Каменная ванна Эстет МАРСЕЛЬ на кованной подставке 170х80. Под заказ.
5766;Каменная ванна Эстет СКАРЛЕТ на каменных ножках 180х77. Под заказ.
5767;Каменная ванна Эстет СКАРЛЕТ на кованной подставке 180х77. Под заказ.
5768;Каменная ванна Эстет ЦАРСКАЯ на чугунных ножках 150х73. Под заказ.
5769;Каменная ванна Эстет ЦАРСКАЯ на кованной подставке 150х73. Под заказ.
5770;Каменная ванна Эстет ЦАРСКАЯ на чугунных ножках 170х73. Под заказ.
5771;Каменная ванна Эстет ЦАРСКАЯ на кованной подставке 170х73. Под зака
5779;VAKO Пенал напольный КЛАССИКА венге
5787;Подвесной безободковый унитаз GROHE Bau Ceramic
5788;GROHE Cube Ceramic Подвесной унитаз безободковый
5789;Комплект инсталляция и унитаз ROCA Viktoria с сидением 4 в 1
5790;Комплект инсталляция и унитаз ROCA Dama Senso с сидением 4 в 1
5791;Комплект инсталляция и унитаз приставной ROCA THE GAP Пэк с сидением 4 в 1
5792;Комплект инсталляция и унитаз подвесной ROCA THE GAP Пэк с сидением 4 в 1
5793;Grohe Euro Ceramic Унитаз подвесной безободковый 
5794;Grohe Euro CUBE Раковина 100 подвесная  
5795;Grohe Euro CUBE Раковина 100 накладная  
5796;Grohe bau ceramic Биде подвесное стандартное 
5798;Душевая перегородка AR-100S BEST 100*190 (раздвижная дверь)
5799;Душевая перегородка AR-110S BEST 110*190 (раздвижная дверь)
5800;Душевая перегородка AR-120S BEST 120*190 (раздвижная дверь)
5801;Душевая перегородка AR-150S BEST 150*190 (раздвижная дверь)
5802;Душевое ограждение AR-91 BEST 90*90*195 низкий поддон, прозрачное стекло
5803;Душевое ограждение AR-101 BEST 100*100*195 низкий поддон, прозрачное стекло
5804;Душевое ограждение AR-90T BEST 90*90*195 низкий поддон, полоски на стекле
5805;Шторка для ванной AR-145 BEST 145*120, полоски на стекле
5806;Ванна ROCA EASY 150X70 см
5807;Ванна ROCA LINE 170X70 см
5808;Ванна ROCA LINE 150X70 
5809;Ванна ROCA BECOOL 180X80 см
5810;Унитаз подвесной BelBagno LINEA
5811;Унитаз подвесной BelBagno ROMANCE
5812;Унитаз подвесной BelBagno TORINO
5813;Унитаз подвесной BelBagno SANTHE
5814;Унитаз подвесной BelBagno FARINO
5815;Унитаз подвесной BelBagno FRESCO
5816;Унитаз подвесной BelBagno MATINO
5817;Душевое ограждение CEZARIS MJDENA 90
5818;Шторка на ванну BelBagno 140
5819;Душевая стойка VALENTIN BIKINI
5820;Душевая стойка VALENTIN SKA без смесителя
5821;Душевая стойка VALENTIN KeyLargo
5822;Душевая стойка VALENTIN Groove без смесителя
5823;Комплект инсталляция и подвесной унитаз SANTEK БОРЕАЛЬ с белой кнопкой
5824;Комплект инсталляция и подвесной унитаз SANTEK НЕО  с белой кнопкой
5825;Ванна стальная WhiteWave Eva, 170*70 см с полиуретановым покрытием
5826;Унитаз подвесной CERSANIT CITY NEW CLEAN ON с сиденьем дюропласт lift.
5827;Унитаз подвесной CERSANIT NATURE NEW CLEAN ON с сиденьем дюропласт lift.
5828;Унитаз подвесной CERSANIT PARVA NEW CLEAN ON с сиденьем дюропласт lift.
5829;Керамин больничная раковина
5830;Умывальник Керамин СИТИ N 55
5831;Промо-комплект 001
5832;Промо-комплект 002
5833;Промо-комплект 003
5834;Промо-комплект 004
5835;Промо-комплект 005
5836;Промо-комплект 006
5837;Промо-комплект 007
5838;Промо-комплект 008
5839;Промо-комплект 009
5840;Промо-комплект 010
5841;Промо-комплект 011
5842;Промо-комплект 012
5843;Унитаз подвесной CERSANIT COLOUR с сиденьем дюропласт lift.
5844;Унитаз подвесной DEEP BY JIKA
5845;Подвесной унитаз с сиденьем KARTELL BY LAUFEN
5846;Напольный унитаз Jika Zeta, сиденье дюропласт
5847;АКВАТОН Раковина РИЧМОНД 1500 с полотенцедержателем
5848;CERSANIT CARINA XL CO DPL EO slim инсталяция AQUA SMART M40 кнопка MOVI пластик хром глянцевый
5849;CERSANIT Комплект PARVA CO DPL EO slim инсталляция BLACK кнопка LEON пластик хром глянцевый
5850;Bанна Cersanit Smart, 170*80 левая/правая
5851;ВАННА RAVAK ASYMMETRIC 170x110, ЛЕВАЯ
5852;ВАННА RAVAK 10° 170х100 см P 
5853;Ванна RAVAK FREEDOM W 1660х800 отдельно стоящая
